	id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1425859080996876290		1425681511030788098	2021-08-12 22:07:50 IST	2021-08-12	22:07:50	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Bhai woh newspaper anti PM hoga Anti Australia nahi...  Don't compare India with Australia. Australia mein civil war nahi chalta, Australia mein Pakistan media mein invest nahi karta, Australia enemy ke saath border share nahi karta.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/twwettierr/status/1425859080996876290	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425858648429916160		1425681511030788098	2021-08-12 22:06:07 IST	2021-08-12	22:06:07	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD AB faltu hai ya be faltu woh to investigation bhi bataayega.	hi	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1425858648429916160	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425853640376348674		1425681511030788098	2021-08-12 21:46:13 IST	2021-08-12	21:46:13	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Bhai media law se upar nahi hota hai, Duniya ka koi law media ko crime karne ki azadi nahi deta.  Chahe woh Sudhir chaudhri ho, Arnab ho ya Asian news international.  🙂	hi	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/twwettierr/status/1425853640376348674	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425850908739575808		1425681511030788098	2021-08-12 21:35:22 IST	2021-08-12	21:35:22	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD Australia m ek bar raid ki police nd gov agencies ne next day Sabi newspaper ne first page blank shoda tha  to aus gov ko maffi mangani padi i thnk wo hoti hai powerful media	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1425850908739575808	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425844219348799494		1425681511030788098	2021-08-12 21:08:47 IST	2021-08-12	21:08:47	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Foreign News paper ya Ranking system ko impress karne jaaoge to kabhi nahi hoga.  I feel that India ka media India ke PMO se bhi zyada powerful hai.	tl	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/twwettierr/status/1425844219348799494	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425843699120963587		1425681511030788098	2021-08-12 21:06:43 IST	2021-08-12	21:06:43	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Israel is not democratic ?  Russia is not Democratic ?  And is Chinese Mao's Communist Party is not democratic then what are they doing in India ? How they R allowed to operate in India ?  😂	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/twwettierr/status/1425843699120963587	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425739943192629249		1425681511030788098	2021-08-12 14:14:26 IST	2021-08-12	14:14:26	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD ANd you think they care ?  You think Israel cares ?  You think Russia cares ?  India needs to do whatever is good for them, if you follow the carrot of ranking then there will be no end of this loop.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1425739943192629249	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425739622244491278		1425681511030788098	2021-08-12 14:13:09 IST	2021-08-12	14:13:09	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Brother... Thaliland, Vietnam, Philippines etc  are trying hard to impress their western masters, they changed language, culture &amp; religion but still they R following the carrot.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1425739622244491278	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425738944788922371		1425681511030788098	2021-08-12 14:10:28 IST	2021-08-12	14:10:28	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD China : 177	es	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1425738944788922371	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425738396627050497		1425681511030788098	2021-08-12 14:08:17 IST	2021-08-12	14:08:17	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD kre jo reality hai wo to wahi dikhate hai data se sabi countries ka bt edr abb india m double standard se sochte hai  bjp valo ko phr western countries ki yaad a jati hai ki wo indian gov ko discredit krne k liyea krte hai esa	ht	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1425738396627050497	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425734271205998592		1425681511030788098	2021-08-12 13:51:53 IST	2021-08-12	13:51:53	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD I don't think India should make their policies based on some western index or  their news headlines, Indians need to come out from this colonial mindset if they want to grow.  Remember U can't seek approval from your rival.  🙂	en	[]	[]	[]	3	0	0	[]	[]	https://twitter.com/twwettierr/status/1425734271205998592	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425721149694959616		1425681511030788098	2021-08-12 12:59:45 IST	2021-08-12	12:59:45	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD You will love Sudhir when U will know that he was one of the main Hindi media force behind destroying Modi's image after massacre of 59 women &amp; children in 2002   🙂	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/twwettierr/status/1425721149694959616	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425697499734552579		1425681511030788098	2021-08-12 11:25:46 IST	2021-08-12	11:25:46	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD  https://t.co/0HJshhfZob	und	[]	[]	['https://pbs.twimg.com/media/E8kYUMNX0AMluvL.jpg']	1	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1425697499734552579	False		1	https://pbs.twimg.com/media/E8kYUMNX0AMluvL.jpg							[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}]				
1425693419742154753		1425681511030788098	2021-08-12 11:09:34 IST	2021-08-12	11:09:34	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD kya jo bs tv news dkhte hai they dnt know how to check ese logo ki ginti bht jada hai jinko google or mobile use krna nhi ata nw dnt think m unka apmaan kr rha hu j reality hai most of rural area m log pichli generation vale familiar nhi hai  wo to sach hi manege na	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1425693419742154753	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1425690242170855426		1425681511030788098	2021-08-12 10:56:56 IST	2021-08-12	10:56:56	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Sudarshan Channel &amp; NDTV, both are different sides of the same coin   😂	en	[]	[]	[]	3	0	0	[]	[]	https://twitter.com/twwettierr/status/1425690242170855426	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426283198145646593		1425681511030788098	2021-08-14 02:13:08 IST	2021-08-14	02:13:08	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD In My opinion Ravish is just a very good troll with an expensive mic &amp; studio but he lacks substantial knowledge source.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/twwettierr/status/1426283198145646593	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426282821568532484		1425681511030788098	2021-08-14 02:11:38 IST	2021-08-14	02:11:38	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD I also have a video from ravish where he is providing wrong info... will he apologies ?  I Emailed Getinge Company &amp; they denied this statement by them regarding Tihar Jail manufacturing.  https://t.co/hh0DfKJ3wL	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/twwettierr/status/1426282821568532484	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1426282710847217668/pu/img/VOKyfza920K-e2Gt.jpg							[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426282190673891329		1425681511030788098	2021-08-14 02:09:07 IST	2021-08-14	02:09:07	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Ravish has nothing to do with Malnutrition kids but his aim is to remove Modi &amp; impose Rahul. I do not see any negative report on Kerala, Raj or MP when Congress was there.  Ravish' brother is a gang rape accused &amp; Fought election on Congress' ticket.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/twwettierr/status/1426282190673891329	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426280242855940099		1425681511030788098	2021-08-14 02:01:23 IST	2021-08-14	02:01:23	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD malnutrition  abb aur kisi news channel ne  nhi kea es pe koi show  ndtv ne kea  to es m galat kya kia ndtv ne press ka kam jahi hota hai i thnk question  to gov	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1426280242855940099	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426277911506477056		1425681511030788098	2021-08-14 01:52:07 IST	2021-08-14	01:52:07	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Talk on watsapp	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/twwettierr/status/1426277911506477056	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426277810943922176		1425681511030788098	2021-08-14 01:51:43 IST	2021-08-14	01:51:43	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Media can't be more power then the Gov otherwise media is the establishment &amp; thats what happening in India.  For you Modi is ruling &amp; for me NDTV is ruling. NDTV has  power to provoke civil war in India &amp; this is not normal for any country.  🙂	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1426277810943922176	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426275590512857088		1425681511030788098	2021-08-14 01:42:54 IST	2021-08-14	01:42:54	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Bhai ye to Suresh Raina ke saath bhu hua tha aur ravindra jadeja ke saath bhi hua tha...  No caste is saved from hatred.	hi	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/twwettierr/status/1426275590512857088	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426275272895066116		1425681511030788098	2021-08-14 01:41:38 IST	2021-08-14	01:41:38	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD I red Quran -Hadees &amp; I judge muslims on the base of quran-hadees.  There is no RSS-BJP in Europe &amp; Syria but their behavior is still same.  There is something seriously wrong with Islamic ideology.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1426275272895066116	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426262867989254144		1425681511030788098	2021-08-14 00:52:21 IST	2021-08-14	00:52:21	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD U are criminalizing other side &amp; stoping Hindus to defend them....  Ye gandhi baat hai   🙂	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1426262867989254144	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426261834273738754		1425681511030788098	2021-08-14 00:48:14 IST	2021-08-14	00:48:14	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Brahmins are less then 4% then why 'Dalits' are insecure ?  British were not more then 50,000 in India why Indians kicked them out ?  😂	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1426261834273738754	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426261311516811267		1425681511030788098	2021-08-14 00:46:09 IST	2021-08-14	00:46:09	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD ko to nhi na ek jesa smj skte hai j bat har religion pe lagu hoti hai  iske age app ki marji bro jese mrji socho app mera koi right nhi tumko wrong prove krne ka	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1426261311516811267	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426261009342373890		1425681511030788098	2021-08-14 00:44:57 IST	2021-08-14	00:44:57	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD majburan hindus ko ghr shodne pad rahe chk kia repoters vaha ja kr to totally fake nikla  m kam se kam 200-300 muslims ko mil houga ajj tak itni respect dete hai koi hisab nahi nd bro abb dkh plz sorry mind na krna jus give you example abb dkho rapes hote hai jese nirbyea se	tl	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1426261009342373890	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426245180206632962		1425681511030788098	2021-08-13 23:42:03 IST	2021-08-13	23:42:03	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD Bhai chara in India is equal to Hindus live as a second class citizen.  Treat Hindu same &amp; U will not have trouble.  Simple question,  Why Owaisi is free &amp; why no media is raising voice ? That means Media wants Muslim to abuse Hindus but If Hindus react then it is a trouble.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1426245180206632962	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426244392734527493		1425681511030788098	2021-08-13 23:38:56 IST	2021-08-13	23:38:56	530	925157501976244225	twwettierr	🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓		@kawalsa32098467 @arunbothra @RunvijayD You have to think why Hindus are angry, U have to look for the reason that why Hindus &amp; Buddhists of the world feel insecure around Muslims.  🙂	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/twwettierr/status/1426244392734527493	False		0								[{'screen_name': 'kawalsa32098467', 'name': 'kawal sandhu', 'id': '1302211022011289600'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426232012944379910		1425681511030788098	2021-08-13 22:49:44 IST	2021-08-13	22:49:44	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD Ese to koi country development to dur ki bat   bhai chara relation with other religion bi khatam ho jaega same thing  happen in taliban wo bi dharam k nam per brain wash krte hai aur edr bjp krti hai kissi bi pade likhe admi se pushle a ki j kitni badi rukavat hogi India k  lea	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1426232012944379910	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426230792242573314		1425681511030788098	2021-08-13 22:44:53 IST	2021-08-13	22:44:53	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD Bro ese bjp kai parivaro ko nuksan pohncha rahi hai young gen ko en sab m involve kr k ina ek bhai pehle death ho gea accident se nxt mnth ek sal ho jaega uss pita ki condition socho kya ho rakhi hogi es tym ajj inke sath hua kal ko kisi aur k sath hoga we're not on right path	tl	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1426230792242573314	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
1426099360786432002		1425681511030788098	2021-08-13 14:02:37 IST	2021-08-13	14:02:37	530	1302211022011289600	kawalsa32098467	kawal sandhu		@twwettierr @arunbothra @RunvijayD kabi kisi bhr vale ko ane se nahi roka jab v ate hai  khane k liyea needy unko bi khilate hai	hi	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kawalsa32098467/status/1426099360786432002	False		0								[{'screen_name': 'twwettierr', 'name': '🅴x̿͘͠p͒̓͝o͛͌̚n͊̐͐e͐̓̚n̿̚͝t͊͘͝ḯ̒a̒͋̈́l̿̈́̓', 'id': '925157501976244225'}, {'screen_name': 'arunbothra', 'name': 'Arun Bothra 🇮🇳', 'id': '76724591'}, {'screen_name': 'RunvijayD', 'name': 'Runvijay Deshmukh', 'id': '1422078083029475330'}]				
